#HOT-1000 raw data (C) Hitachi High-Technologies Corporation. 2001-2015. All rights reserved 
#Raw data export format
#Ver 1.00
#
#Bluetooth Address,78:61:7C:64:49:60
#
Device time,Headset time(sec),HbT change(left subtracted),HbT change(right subtracted),Estimated pulse rate,HbT change(left SD1cm),HbT change(left SD3cm),HbT change(right SD1cm),HbT change(right SD3cm),saturation(left SD1cm),saturation(left SD3cm),saturation(right SD1cm),saturation(right SD3cm),noise detection flag,Mark
2019/01/09 14:18:22.803, 12.8, -0.0596701875059471, -0.059506396946914106, 92.19173230160382, 0.049847170882767244, 0.05359554614945683, 0.03467048016768359, 0.013293715367507897, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:22.901, 12.9, -0.05946214234236376, -0.05862722391189019, 92.08828402574176, 0.049847170882767244, 0.04223190489444484, 0.024735057127026838, -0.002757662783733572, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:22.999, 13.0, -0.0592388325525748, -0.057948514492294406, 91.9848357498797, 0.04483965919731947, 0.030894031555541268, 0.0172964244631717, -0.013430025426896641, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.095, 13.1, -0.06058022213873997, -0.0576503592985218, 91.88138747401763, 0.0348396558639843, -0.011395479073240011, 0.0024522769941626166, -0.04531111112327624, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.193, 13.2, -0.06264140966035472, -0.05780989237967664, 91.77793919815556, 0.024859612630409256, -0.07555256573777669, -0.02219045401158315, -0.0927547986667836, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.291, 13.3, -0.06478999645950617, -0.05807892273630751, 91.6744909222935, 0.019877051181714567, -0.07555256573777669, -0.029559652103085643, -0.09799863763720573, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.387, 13.4, -0.06621800821005654, -0.05788722265817235, 91.57104264643144, 0.03983715752940187, 0.04507039489403741, 0.0172964244631717, -0.002757662783733572, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.489, 13.5, -0.06626035488735953, -0.05726114825381911, 91.46759437056939, 0.04734278816073756, 0.07354427594580937, 0.029700300831985604, 0.024023333218891718, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.585, 13.6, -0.06509984641020247, -0.05626320231977959, 91.36414609470732, 0.04483965919731947, 0.03655975454138538, 0.022254283074647052, -0.008096691587883953, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.680, 13.7, -0.06443942987798051, -0.055630545963483456, 91.26069781884526, 0.04233778273781308, 0.013935281549937173, 0.01481933746675601, -0.024079656716020637, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.776, 13.8, -0.06479527145497513, -0.055506568752419216, 91.164156124066, 0.03234277691072229, -0.042182030299311, -1.7468672254050688E-5, -0.055893125655164244, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.878, 13.9, -0.06594124738966836, -0.055770774540609185, 91.06761442928673, 0.019877051181714567, -0.09767649563955505, -0.02219045401158315, -0.09537740559814178, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:23.971, 14.0, -0.06724829735223896, -0.0560513999613533, 90.97107273450747, 0.012412506376553889, -0.11970296297913663, -0.03201363988240713, -0.11630888566977804, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.067, 14.1, -0.06783972321090422, -0.0561721560410274, 90.87453103972821, 0.03234277691072229, 0.013935281549937173, 0.012343477054690855, -0.016094560528590485, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.166, 14.2, -0.06750581851354259, -0.05572645744848015, 90.78050996111946, 0.04233778273781308, 0.04507039489403741, 0.024735057127026838, 0.010614904695340766, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.264, 14.3, -0.06654130205238896, -0.054870338075694615, 90.68113412053745, 0.037337782321146484, 0.02523472138712446, 0.0172964244631717, -0.013430025426896641, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.360, 14.4, -0.0657388965194566, -0.0542918130788265, 90.5864086552326, 0.0348396558639843, 0.022407466576141566, 0.009868842012838552, -0.018757676437087145, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.458, 14.5, -0.06539495055553032, -0.05395841684961753, 90.50082551440856, 0.024859612630409256, -0.028211638422071417, -0.004953303229056516, -0.04795871510359451, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.559, 14.6, -0.06596366871954785, -0.054051289623388926, 90.41171922144188, 0.014899449974206558, -0.08109273250958537, -0.029559652103085643, -0.09537740559814178, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.657, 14.7, -0.06729785956845734, -0.054516098027694165, 90.32944726417777, 0.02236771125812309, -0.031008841292228695, -0.01727161446091907, -0.0664527916708817, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.804, 14.8, -0.06750612031109648, -0.05438420658673252, 90.24222900957052, 0.037337782321146484, 0.056440496439582155, 0.0172964244631717, 0.002587073160791764, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.901, 14.9, -0.06641218331654711, -0.05381497348548271, 90.15251282841042, 0.0348396558639843, 0.022407466576141566, 0.012343477054690855, -0.02141937466337307, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:24.997, 15.0, -0.06520860176996376, -0.05327168819847946, 90.05544786262625, 0.03234277691072229, 0.002661319614492008, 0.0024522769941626166, -0.04266210443879759, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.095, 15.1, -0.06481779963008244, -0.05336923291257376, 89.95838289684207, 0.024859612630409256, -0.04775927571863914, -0.007419394524425638, -0.07172427344541221, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.192, 15.2, -0.06554362014750424, -0.05377866393544409, 89.86866671568197, 0.014899449974206558, -0.10319221600034112, -0.027104459321123375, -0.11369723766054429, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.290, 15.3, -0.06666417179264256, -0.05437877330692746, 89.7716017498978, 0.014899449974206558, -0.0921546839242886, -0.027104459321123375, -0.10846984565277928, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.386, 15.4, -0.06731417823876334, -0.05479199710781623, 89.67535725738004, 0.03234277691072229, 0.019581809535694106, 0.01481933746675601, -0.018757676437087145, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.499, 15.5, -0.0673653056774419, -0.05509526714297953, 89.58840746141777, 0.037337782321146484, 0.0167577484609005, 0.0172964244631717, -0.024079656716020637, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.580, 15.6, -0.06668402001346713, -0.05514248436952539, 89.51038623688409, 0.03234277691072229, -1.5320339818813977E-4, 0.007395431128859986, -0.04266210443879759, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.680, 15.7, -0.06600273434949237, -0.05518970159607125, 89.44849404460845, 0.029847144216036625, -0.014202102778704706, -1.7468672254050688E-5, -0.053249720888333574, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.779, 15.8, -0.06594025003383797, -0.05539628588239493, 89.39931371673961, 0.019877051181714567, -0.06723078850471254, -0.01973163911078979, -0.0927547986667836, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.873, 15.9, -0.06647352179833718, -0.055979068149638524, 89.35013338887076, 0.017387631165141304, -0.0700062534663477, -0.027104459321123375, -0.09799863763720573, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:25.969, 16.0, -0.06744087245093328, -0.05673934427170086, 89.30095306100192, 0.0348396558639843, 0.039395025385717375, 0.01481933746675601, -0.013430025426896641, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.067, 16.1, -0.06734714789748719, -0.057125976063000856, 89.25177273313307, 0.04233778273781308, 0.06498507271442655, 0.027217062638405398, 0.013293715367507897, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.165, 16.2, -0.06666977100476647, -0.056999317653586304, 89.20259240526421, 0.03983715752940187, 0.02523472138712446, 0.01977473925988482, -0.016094560528590485, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.262, 16.3, -0.06560303982412304, -0.05671608070794464, 89.16076086201946, 0.0348396558639843, -1.5320339818813977E-4, 0.012343477054690855, -0.03470665327758793, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.360, 16.4, -0.06529076221922753, -0.056893222018877185, 89.14351948270911, 0.02735275653646596, -0.05889513778276001, -0.0024859950122002594, -0.07435793165747562, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.457, 16.5, -0.06575095789259758, -0.05745734766499592, 89.14351948270911, 0.017387631165141304, -0.08939148960140741, -0.02219045401158315, -0.10061849622478469, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.555, 16.6, -0.06678127581971624, -0.05819339460844983, 89.14351948270911, 0.0348396558639843, 0.013935281549937173, 0.01481933746675601, -0.016094560528590485, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.704, 16.7, -0.06738416878201647, -0.05855746898155818, 89.14351948270911, 0.04734278816073756, 0.07068957989338465, 0.03715742376533626, 0.03477602553503445, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.802, 16.8, -0.06727023014250269, -0.05842750818018897, 89.14351948270911, 0.04483965919731947, 0.05359554614945683, 0.0321847729327942, 0.013293715367507897, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.900, 16.9, -0.06623539773756693, -0.05805177951988751, 89.14351948270911, 0.04483965919731947, 0.04507039489403741, 0.024735057127026838, 0.005261585126139501, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:26.996, 17.0, -0.06467330912561464, -0.05734867388277894, 89.14351948270911, 0.0348396558639843, 0.022407466576141566, 0.012343477054690855, -0.010764069618602434, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.095, 17.1, -0.06368004680946583, -0.05679955962986236, 89.14351948270911, 0.02236771125812309, -0.042182030299311, -0.009884270098130532, -0.061175746326164404, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.192, 17.2, -0.06373237240630478, -0.0568026097460809, 89.1479054476214, 0.02735275653646596, 0.008295123027444617, -1.7468672254050688E-5, -0.026738524101197925, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.289, 17.3, -0.0636545661844448, -0.056675628025801304, 89.16106334235823, 0.04734278816073756, 0.10218123853412298, 0.03964560495627101, 0.05364905953646648, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.386, 17.4, -0.06326067890997937, -0.056392991819120004, 89.18213035415002, 0.049847170882767244, 0.10218123853412298, 0.04213502497284427, 0.05364905953646648, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.487, 17.5, -0.062455704037917906, -0.05594823977487892, 89.21590923034857, 0.04734278816073756, 0.06498507271442655, 0.03467048016768359, 0.026709339192699577, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.579, 17.6, -0.060989895148877336, -0.05526418627350145, 89.27863498750334, 0.04233778273781308, 0.03655975454138538, 0.027217062638405398, 0.005261585126139501, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.680, 17.7, -0.05914196886961531, -0.05430665095109655, 89.35407260906487, 0.03234277691072229, -0.031008841292228695, 0.009868842012838552, -0.04001169356306056, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.773, 17.8, -0.058254160054132066, -0.05382246909025849, 89.44129086367212, 0.02236771125812309, -0.05889513778276001, -0.009884270098130532, -0.07172427344541221, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.933, 17.9, -0.05805476431087908, -0.05354331206607387, 89.54467571623736, 0.037337782321146484, 0.030894031555541268, 0.01977473925988482, -0.002757662783733572, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:27.968, 18.0, -0.05774446588276918, -0.05324495388920546, 89.65540935342668, 0.04734278816073756, 0.09070676419243018, 0.044625685049252795, 0.05094854637333013, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.066, 18.1, -0.056803115351023295, -0.05247018756217343, 89.76614299061599, 0.04483965919731947, 0.07925856228205852, 0.03964560495627101, 0.03477602553503445, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.164, 18.2, -0.05460973637411814, -0.051225467252299775, 89.86952784318123, 0.04483965919731947, 0.07354427594580937, 0.0321847729327942, 0.026709339192699577, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.314, 18.3, -0.05236543915797657, -0.04998200228948922, 89.98026148037054, 0.0348396558639843, 0.04791049721408136, 0.022254283074647052, 0.005261585126139501, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.358, 18.4, -0.05046986596344946, -0.048930491730152216, 90.09395793727165, 0.024859612630409256, -0.011395479073240011, -1.7468672254050688E-5, -0.04001169356306056, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.456, 18.5, -0.048839153883629395, -0.047808919523410064, 90.21397026302893, 0.03234277691072229, 0.05075221368727778, 0.009868842012838552, -8.600896649468837E-5, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.553, 18.6, -0.04736144204493988, -0.04683694500964789, 90.34312491326702, 0.04483965919731947, 0.11944247547027054, 0.04213502497284427, 0.06175936139580607, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.703, 18.7, -0.045623167282943834, -0.04562521525444764, 90.47510601912975, 0.04483965919731947, 0.10505397633219449, 0.04213502497284427, 0.05094854637333013, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.800, 18.8, -0.043396473262815254, -0.04425481437177843, 90.60708712499249, 0.04233778273781308, 0.07068957989338465, 0.03467048016768359, 0.024023333218891718, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.897, 18.9, -0.04050106410868439, -0.042564571864308766, 90.74248539870652, 0.037337782321146484, 0.039395025385717375, 0.027217062638405398, -8.600896649468837E-5, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:28.995, 19.0, -0.03786049137759284, -0.04110756829912712, 90.88820742135462, 0.02735275653646596, -0.028211638422071417, 0.009868842012838552, -0.053249720888333574, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.093, 19.1, -0.036143316377261474, -0.04012433466195497, 91.04083602508554, 0.02735275653646596, -0.022612533693629366, 0.004923243192215931, -0.053249720888333574, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.192, 19.2, -0.034900545019345454, -0.03937998865867119, 91.19346462881644, 0.04483965919731947, 0.08211815629766406, 0.04711758642153896, 0.03477602553503445, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.288, 19.3, -0.03336147641545049, -0.03858000689264848, 91.33874444792328, 0.05235280861999447, 0.09644070977496355, 0.057097629655114, 0.045551891774951336, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.385, 19.4, -0.031142824185000504, -0.03735130217854816, 91.45943410309567, 0.049847170882767244, 0.08497938670478611, 0.049610730327595665, 0.029396788867718904, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.490, 19.5, -0.028767351832459064, -0.03614397117980383, 91.56288237895774, 0.04734278816073756, 0.07354427594580937, 0.044625685049252795, 0.018655646176271024, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.578, 19.6, -0.02649904316310945, -0.035041373566420606, 91.6663306548198, 0.03983715752940187, 0.03372609053808251, 0.029700300831985604, -0.010764069618602434, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.675, 19.7, -0.02510226151997433, -0.03450532549079172, 91.76977893068187, 0.029847144216036625, -0.025412869807153626, 0.007395431128859986, -0.0585351336426605, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.775, 19.8, -0.02422368707624371, -0.034334013593787696, 91.87322720654393, 0.04233778273781308, 0.06498507271442655, 0.029700300831985604, 0.007937528460014054, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.870, 19.9, -0.023200370853816255, -0.03406091606983477, 91.97667548240598, 0.05987726451709596, 0.1367635089586159, 0.06709763298844917, 0.07259360182125807, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:29.967, 20.0, -0.021691794015223993, -0.03376488489571757, 92.08012375826804, 0.06238793491883232, 0.12232515067263261, 0.06709763298844917, 0.059054465468329376, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.065, 20.1, -0.020018745395995463, -0.03336311670415181, 92.18357203413011, 0.06238793491883232, 0.08211815629766406, 0.05959575611227619, 0.03208568379673382, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.163, 20.2, -0.01833688939780716, -0.03309059981868567, 92.28702030999217, 0.057367854175840005, 0.04791049721408136, 0.049610730327595665, 0.010614904695340766, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.260, 20.3, -0.01709229017749682, -0.033273006815962285, 92.39046858585424, 0.04734278816073756, -0.011395479073240011, 0.029700300831985604, -0.03470665327758793, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.358, 20.4, -0.016585432724194195, -0.03345161804328958, 92.4939168617163, 0.04233778273781308, -0.036598556798934645, 0.012343477054690855, -0.055893125655164244, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.455, 20.5, -0.016598794308476276, -0.03382485251725715, 92.59030618442087, 0.06238793491883232, 0.07354427594580937, 0.054600750701852, 0.03208568379673382, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.553, 20.6, -0.016393834186502185, -0.03416925847492084, 92.6669246895612, 0.07244324248072953, 0.12232515067263261, 0.07711767642202494, 0.07259360182125807, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.701, 20.7, -0.015744758764714626, -0.034312528303379296, 92.73083133029473, 0.07244324248072953, 0.11080440824838167, 0.06960076195186726, 0.059054465468329376, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.802, 20.8, -0.014544871869394068, -0.03425045028298735, 92.7879036353257, 0.06992751915721707, 0.09644070977496355, 0.05959575611227619, 0.048249490977154696, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.896, 20.9, -0.01371549682840647, -0.03432353679138316, 92.83814160465411, 0.05987726451709596, 0.05359554614945683, 0.044625685049252795, 0.018655646176271024, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:30.968, 21.0, -0.013430556801383631, -0.034473241316392476, 92.88837957398252, 0.04734278816073756, -0.008587279055585206, 0.022254283074647052, -0.029395978322670935, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.062, 21.1, -0.013932331145551613, -0.03505739541669225, 92.93861754331093, 0.049847170882767244, 0.030894031555541268, 0.024735057127026838, -0.005427889816489007, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.157, 21.2, -0.014665254605655953, -0.035641537601075926, 92.98885551263932, 0.06992751915721707, 0.12232515067263261, 0.06709763298844917, 0.07259360182125807, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.268, 21.3, -0.014466064544800157, -0.03574871128087391, 93.03909348196773, 0.06992751915721707, 0.10218123853412298, 0.06709763298844917, 0.056351032042101235, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.362, 21.4, -0.01400190256318193, -0.03570554520641938, 93.08933145129613, 0.06741306096995281, 0.06498507271442655, 0.057097629655114, 0.029396788867718904, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.461, 21.5, -0.01380536274998388, -0.035742106202213214, 93.13325355176836, 0.05987726451709596, 0.04791049721408136, 0.049610730327595665, 0.018655646176271024, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.573, 21.6, -0.014391945738973799, -0.036105480848277104, 93.16803332775979, 0.049847170882767244, -0.005777500954107673, 0.0321847729327942, -0.03205202088180803, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.663, 21.7, -0.015398071302061729, -0.0366797640372055, 93.19998664812654, 0.05235280861999447, -1.5320339818813977E-4, 0.03467048016768359, -0.06381496517868035, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.757, 21.8, -0.016653152961640345, -0.03735980640946249, 93.23193996849331, 0.06741306096995281, 0.09931015031282797, 0.06960076195186726, 0.03208568379673382, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.869, 21.9, -0.01784400578601706, -0.03806869548029305, 93.26047612100878, 0.06992751915721707, 0.10792836560365338, 0.07210514467389695, 0.045551891774951336, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:31.963, 22.0, -0.018198202920134084, -0.03861819074177738, 93.27868852459018, 0.064899866647123, 0.08784225537733104, 0.06209513132053157, 0.026709339192699577, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.058, 22.1, -0.0182977174574932, -0.0389313717978077, 93.28999434708878, 0.05987726451709596, 0.06498507271442655, 0.05210511800716633, 0.010614904695340766, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.170, 22.2, -0.01865258843168645, -0.03925707167680607, 93.30130016958736, 0.049847170882767244, 0.013935281549937173, 0.03467048016768359, -0.024079656716020637, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.262, 22.3, -0.01946300822547625, -0.03983198965863037, 93.31260599208595, 0.04483965919731947, -0.011395479073240011, 0.022254283074647052, -0.04531111112327624, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.357, 22.4, -0.020671162448169585, -0.04064965489878426, 93.32391181458453, 0.06238793491883232, 0.08784225537733104, 0.05959575611227619, 0.03746781564042445, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.468, 22.5, -0.021261512201386317, -0.04137509993832301, 93.33521763708312, 0.06741306096995281, 0.08784225537733104, 0.07210514467389695, 0.048249490977154696, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.562, 22.6, -0.02164414027050093, -0.041899403832106746, 93.3465234595817, 0.064899866647123, 0.07354427594580937, 0.06209513132053157, 0.029396788867718904, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.656, 22.7, -0.02154098919141263, -0.0422291307584817, 93.35782928208029, 0.05987726451709596, 0.04507039489403741, 0.05210511800716633, 0.007937528460014054, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.768, 22.8, -0.021640006001556317, -0.04260958989283088, 93.36913510457887, 0.049847170882767244, 0.008295123027444617, 0.03715742376533626, -0.02141937466337307, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.864, 22.9, -0.022657522137403536, -0.04324167308639796, 93.38044092707746, 0.04233778273781308, -0.019810628324704815, 0.0172964244631717, -0.04795871510359451, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:32.957, 23.0, -0.02383534940356835, -0.043941122526934225, 93.39174674957604, 0.057367854175840005, 0.09357291503044429, 0.05210511800716633, 0.03746781564042445, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.067, 23.1, -0.024929962760316886, -0.04446829043696619, 93.40305257207463, 0.06741306096995281, 0.12809549176316537, 0.07210514467389695, 0.0698828400308158, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.163, 23.2, -0.025168981441208545, -0.04436274450363449, 93.41435839457321, 0.064899866647123, 0.10218123853412298, 0.06209513132053157, 0.045551891774951336, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.257, 23.3, -0.025104895570865246, -0.04406884513364697, 93.4256642170718, 0.06238793491883232, 0.08211815629766406, 0.054600750701852, 0.029396788867718904, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.369, 23.4, -0.024851774917523394, -0.04393782410444193, 93.4369700395704, 0.05235280861999447, 0.0167577484609005, 0.03964560495627101, -0.013430025426896641, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.465, 23.5, -0.024965364508273722, -0.04403977944914816, 93.44262295081968, 0.03983715752940187, -0.0449714306505955, 0.01481933746675601, -0.06381496517868035, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.558, 23.6, -0.026118310331743663, -0.04463531823903062, 93.44262295081968, 0.04734278816073756, 0.005477427827487169, 0.029700300831985604, -0.026738524101197925, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.671, 23.7, -0.026855676845823892, -0.04506463191072987, 93.44262295081968, 0.064899866647123, 0.10218123853412298, 0.06960076195186726, 0.056351032042101235, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.763, 23.8, -0.02691531640673458, -0.04508104735656673, 93.44262295081968, 0.064899866647123, 0.08784225537733104, 0.06709763298844917, 0.04285574719627583, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.859, 23.9, -0.026677016749542554, -0.044991345159171886, 93.44262295081968, 0.06238793491883232, 0.08211815629766406, 0.05959575611227619, 0.03208568379673382, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:33.968, 24.0, -0.026100586414570456, -0.04497874321072577, 93.44262295081968, 0.057367854175840005, 0.05359554614945683, 0.04711758642153896, 0.013293715367507897, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.063, 24.1, -0.025572303269872993, -0.04487977601710789, 93.44262295081968, 0.04734278816073756, 0.002661319614492008, 0.027217062638405398, -0.026738524101197925, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.158, 24.2, -0.026309669783953223, -0.04552001594475953, 93.44262295081968, 0.037337782321146484, -0.0449714306505955, 0.004923243192215931, -0.06908922727111744, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.268, 24.3, -0.027604784837448725, -0.04637185156112828, 93.44262295081968, 0.05235280861999447, 0.04791049721408136, 0.03715742376533626, 0.005261585126139501, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.362, 24.4, -0.028285768587880376, -0.046861209872790376, 93.44262295081968, 0.064899866647123, 0.09070676419243018, 0.06459575652894278, 0.048249490977154696, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.457, 24.5, -0.0288491844023446, -0.047370136962633994, 93.44262295081968, 0.06238793491883232, 0.056440496439582155, 0.057097629655114, 0.021338769396011426, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.568, 24.6, -0.02890784190607333, -0.04759380280064183, 93.44262295081968, 0.05987726451709596, 0.04507039489403741, 0.049610730327595665, 0.007937528460014054, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.662, 24.7, -0.028866018400385732, -0.04790333529893027, 93.44262295081968, 0.049847170882767244, -1.5320339818813977E-4, 0.03715742376533626, -0.024079656716020637, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.756, 24.8, -0.028840873150670097, -0.04813918152520387, 93.44262295081968, 0.03983715752940187, -0.042182030299311, 0.01481933746675601, -0.061175746326164404, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.868, 24.9, -0.02950876497459829, -0.04871379809490109, 93.44262295081968, 0.037337782321146484, -0.036598556798934645, 0.007395431128859986, -0.06381496517868035, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:34.962, 25.0, -0.030758476065746856, -0.04921456953165653, 93.44262295081968, 0.057367854175840005, 0.08211815629766406, 0.049610730327595665, 0.03208568379673382, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:35.057, 25.1, -0.03137937891845351, -0.04938927632484905, 93.44262295081968, 0.05987726451709596, 0.08211815629766406, 0.057097629655114, 0.03477602553503445, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:35.169, 25.2, -0.031639007734497696, -0.0495835981686541, 93.44262295081968, 0.057367854175840005, 0.062135257875237215, 0.04711758642153896, 0.013293715367507897, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:35.262, 25.3, -0.03174510536637064, -0.049634461092961796, 93.44262295081968, 0.05235280861999447, 0.022407466576141566, 0.03715742376533626, -0.008096691587883953, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:35.357, 25.4, -0.03233483607003683, -0.04983427569048837, 93.44262295081968, 0.04483965919731947, -0.022612533693629366, 0.022254283074647052, -0.04531111112327624, 0, 0, 0, 0, 0, 0
2019/01/09 14:18:35.476, 25.5, -0.034176633486380774, -0.05036951845054129, 93.44262295081968, 0.037337782321146484, -0.06723078850471254, -1.7468672254050688E-5, -0.0796210900381924, 0, 0, 0, 0, 0, 0
